LATITUDE,LONGITUDE,NUMBER,X,Y,NAME
1.429460929,103.7808173,46629,22157.38857,45688.11037,The Woodgrove Woodlands Ave 1
1.436892976,103.7891526,46631,23085.00572,46509.88945,Blk 892C CP Woodlands Ave 2
1.437022054,103.7888492,46639,23051.23707,46524.16292,Opp Blk 892C CP Woodlands Ave 2
1.435378828,103.7900266,46641,23182.25994,46342.46077,Blk 894C Woodlands Ave 5
1.435135716,103.7904213,46649,23226.18881,46315.57775,Blk 515 Woodlands Ave 5
1.432980969,103.7945526,46651,23685.93629,46077.30838,Blk 550 Woodlands Ave 4
1.432692728,103.794143,46659,23640.34875,46045.43693,Opp Blk 550 Woodlands Ave 4
1.437592219,103.7922893,46661,23434.06763,46587.20182,Opp Blk 896B Woodlands Dr 50
1.43740934,103.7918245,46669,23382.33975,46566.98093,W`Lands Pr Sch Woodlands Dr 50
1.43689167,103.7946223,46671,23693.69989,46509.73403,Bef 888 Plaza Woodlands Dr 50
1.436776944,103.7948506,46679,23719.09634,46497.0478,Opp 888 Plaza Woodlands Dr 50
1.43573291,103.795777,46681,23822.1898,46381.602,Blk 899A Woodlands Ave 4
1.435870545,103.7960127,46689,23848.41911,46396.82064,Blk 609 Woodlands Ave 4
1.438231325,103.7958789,46691,23833.53429,46657.86409,Opp 888 Plaza Woodlands Ave 4
1.437699899,103.7956632,46699,23809.5285,46599.10203,888 Plaza Woodlands Ave 4
1.441447391,103.7755472,46709,21570.93946,47013.52786,Aft Blk 1 Marsiling Dr
1.454701602,103.8008497,46711,24386.73878,48479.05648,Bef Admiralty Rd West Woodlands Ave 8
1.454909537,103.8010631,46719,24410.49091,48502.0486,Givaudan S`pore Woodlands Ave 8
1.452489165,103.8017876,46721,24491.10635,48234.4148,Bef W`Lands Ind Pk E7 Woodlands Ave 8
1.452157147,103.8022307,46729,24540.41798,48197.70121,Aft W`Lands Ind Pk E7 Woodlands Ave 8
1.448521279,103.8043022,46731,24770.93649,47795.66207,Yew Huat Scaffolding Work Gambas Ave
1.448300278,103.8041414,46739,24753.04067,47771.22507,Blk 782 Gambas Ave
1.446327014,103.8071927,46741,25092.60023,47553.02731,Seagate Gambas Ave
1.44598747,103.8071908,46749,25092.39098,47515.48215,Opp Seagate Gambas Ave
1.439644444,103.7974003,46761,24002.8465,46814.11698,Blk 706 Woodlands Ave 7
1.439351034,103.797358,46769,23998.13938,46781.67322,Blk 666 Woodlands Ave 7
1.440888084,103.8001867,46771,24312.93511,46951.62772,Opp Admiralty Stn Woodlands Ave 7
1.440713576,103.8007075,46779,24370.8961,46932.33069,Admiralty Stn Woodlands Ave 7
1.442675691,103.8012442,46781,24430.62607,47149.29073,Bef Admiralty Pr Sch Woodlands Ave 6
1.443511389,103.8010631,46789,24410.46337,47241.69831,Opp Admiralty Pr Sch Woodlands Ave 6
1.445694999,103.7996335,46791,24251.38101,47483.15334,Blk 722 Woodlands Ave 6
1.445866174,103.7997085,46799,24259.72632,47502.08082,Blk 786A CP Woodlands Ave 6
1.446512057,103.7975663,46801,24021.33003,47573.50306,Aft W`Lands Mart Woodlands Ave 6
1.446496623,103.7980871,46809,24079.29533,47571.79551,Opp W`Lands Mart Woodlands Ave 6
1.443792373,103.7993152,46811,24215.95827,47272.77098,Blk 726 Woodlands Circle
1.44215561,103.7975554,46821,24020.11289,47091.78894,Blk 713 Woodlands Circle
1.443645278,103.7956269,46831,23805.50904,47256.5124,Blk 747A CP Woodlands Circle
1.444985717,103.7969016,46841,23947.3639,47404.72909,Opp Blk 739A CP Woodlands Circle
1.436126667,103.7976127,46851,24026.47711,46425.13847,Blk 664 Woodlands Ring Rd
1.436202583,103.7973959,46859,24002.35724,46433.53327,Blk 608A Woodlands Ring Rd
1.435155786,103.7999834,46861,24290.30153,46317.77923,Opp Blk 624B Woodlands Ring Rd
1.435076718,103.8005455,46869,24352.85496,46309.0354,Blk 628A Woodlands Ring Rd
1.436791166,103.8017651,46871,24488.5822,46498.6086,Blk 644 Woodlands Ring Rd
1.437066168,103.8021593,46879,24532.44531,46529.01637,Blk 637 Woodlands Ring Rd
1.449830181,103.8052321,46881,24874.41855,47940.39261,Old Chang Kee Bldg Woodlands Loop
1.44823909,103.8070354,46891,25075.0974,47764.45525,Jordon Food Ind Woodlands Loop
1.447984183,103.8095148,46901,25351.0116,47736.26587,Blk 15 Woodlands Loop
1.450689683,103.810271,46911,25435.17634,48035.42564,Opp Blk 20 Woodlands Loop
1.453315894,103.8108901,46921,25504.06531,48325.81827,Opp Blk 22 Woodlands Link
1.453053898,103.8078993,46931,25171.24086,48296.85153,Opp W`Lands Spectrum 1 Woodlands Ave 9
1.451673065,103.805477,46941,24901.67274,48144.16914,Opp Nylect Engrg Woodlands Ave 9
1.431436922,103.791333,46951,23327.63525,45906.58172,Blk 536A Woodlands Dr 14
1.430489444,103.7928572,46961,23497.25642,45801.81134,Blk 547 Woodlands Ave 4
1.430591818,103.7926997,46969,23479.72906,45813.13162,Blk 532 Woodlands Ave 4
1.431875556,103.7903425,46971,23217.40825,45955.08575,Woodgrove Pr Sch Woodlands Ave 1
1.431305556,103.7906544,46979,23252.12176,45892.05735,Opp Blk 507 Woodlands Ave 1
1.42810337,103.7925111,46981,23458.73429,45537.97184,W`lands Sth Stn Exit 2 Woodlands Ave 1
1.428023346,103.7922126,46989,23425.5146,45529.12382,W`lands Sth Stn Exit 1 Woodlands Ave 1
1.427640931,103.7958715,46991,23832.6953,45486.83132,Blk 589 Woodlands Ave 1
1.427428261,103.7960033,46999,23847.36138,45463.31517,Opp Blk 589 Woodlands Ave 1
1.450767663,103.7786312,47011,21914.17084,48044.10874,Bef W`Lands Waterfront Pk Admiralty Rd
1.450751552,103.7789293,47019,21947.34089,48042.32657,Aft W`Lands Waterfront Pk Admiralty Rd
1.451134574,103.7832749,47021,22430.94012,48084.66808,Khalsa Crescent Drug Rehab Ctr Admiralty Rd West
1.450965504,103.7825232,47029,22347.2799,48065.97492,Opp Khalsa Crescent Drug Rehab Ctr Admiralty Rd West
1.451763611,103.788144,47031,22972.79639,48154.21235,Bef Keramat Rd Admiralty Rd West
1.451569222,103.7890522,47039,23073.85518,48132.71582,Aft View Rd Admiralty Rd West
1.452568611,103.7916431,47041,23362.18252,48243.21781,Opp W`Lands Auto Hub Admiralty Rd West
1.452465241,103.7925805,47049,23466.50353,48231.78582,W`Lands Auto Hub Admiralty Rd West
1.4544975,103.7956028,47051,23802.83972,48456.497,Aft W`Lands Ind Pk E4 Admiralty Rd West
1.453964502,103.7954729,47059,23788.38949,48397.56096,Bef W`Lands Ind Pk E4 Admiralty Rd West
1.45605441,103.7980842,47061,24078.98859,48628.6479,Aft Attap Valley Rd Admiralty Rd West
1.455939081,103.7987707,47069,24155.3801,48615.89416,Nth Tech Admiralty Rd West
1.45761032,103.8021484,47071,24531.26638,48800.68596,Bef British American Tobacco Admiralty Rd West
1.457864313,103.802996,47079,24625.59112,48828.76993,Opp British American Tobacco Admiralty Rd West
1.462023364,103.8038341,47081,24718.85868,49288.65584,Aft Senoko Cres Senoko Rd
1.462278772,103.8038792,47089,24723.88169,49316.89751,Aft Senoko Dr Senoko Rd
1.464596626,103.8060256,47091,24962.74664,49573.1912,Bef Senoko Cres Senoko Dr
1.463811866,103.805108,47099,24860.62988,49486.41763,Masterdon Senoko Dr
1.466537222,103.8090658,47101,25301.07509,49787.76877,Aft Senoko Ave Senoko Dr
1.466084167,103.8086186,47109,25251.30621,49737.67275,Maxsteel Enterprise Senoko Dr
1.466191848,103.8110018,47111,25516.51418,49749.57683,Bef Senoko Way Senoko Ave
1.46646105,103.81068,47119,25480.70968,49779.34415,Aft Senoko Way Senoko Ave
1.463713249,103.802785,47121,24602.11763,49475.51648,Opp Lian Aik Siong Machinery Senoko Rd
1.463693293,103.8029824,47129,24624.08469,49473.30956,Lian Aik Siong Machinery Senoko Rd
1.466642243,103.8022244,47131,24539.73401,49799.39089,Fuji Oil S`pore Senoko Rd
1.467569588,103.8036778,47141,24701.47523,49901.92993,Bef Sc Auto Senoko Rd
1.466273332,103.8039726,47151,24734.28323,49758.59596,Aft Scania S`pore Senoko Rd
1.460925048,103.8005973,47169,24358.66335,49167.21452,Chuan Lim Constrn Senoko Dr
1.458284248,103.7988074,47179,24159.46656,48875.21104,Comfortdelgro Engrg Senoko Loop
1.459003167,103.8012929,47189,24436.06257,48954.70144,K.U.S. Holdings Senoko Loop
1.461235836,103.8026613,47199,24588.34741,49201.57668,Bef Senoko Dr Senoko Loop
1.430462083,103.7947023,47501,23702.58527,45798.78237,Opp Blk 583 Woodlands Dr 16
1.431903546,103.7964478,47511,23896.83406,45958.16889,Blk 554 Woodlands Dr 16
1.431653461,103.7981359,47521,24084.69158,45930.51286,Opp Blk 575 Woodlands Dr 16
1.428705552,103.7976628,47539,24032.0375,45604.54862,Opp Woodgrove Sec Sch Woodlands Ave 6
1.437892019,103.8033416,47541,24664.02478,46620.33309,Blk 639 Woodlands Ave 6
1.437904852,103.8035235,47549,24684.2672,46621.75176,Opp Blk 639 Woodlands Ave 6
1.434726238,103.8018876,47551,24502.20357,46270.27901,Blk 630 Woodlands Ave 6
1.434612545,103.8020456,47559,24519.79634,46257.70716,Opp Blk 630 Woodlands Ave 6
1.433208201,103.7988516,47561,24164.3496,46102.42699,Blk 620 Woodlands Ave 5
1.432919455,103.7987804,47569,24156.42046,46070.49903,Opp Blk 620 Woodlands Ave 5
1.433490241,103.7963972,47571,23891.20345,46133.61774,Blk 618 Woodlands Ave 5
1.433313474,103.7959702,47579,23843.68913,46114.07257,Blk 556 Woodlands Ave 5
1.43464495,103.7935267,47581,23571.77229,46261.30504,Opp Blk 521 Woodlands Ave 5
1.434791069,103.7925444,47589,23462.45721,46277.46413,Blk 519A CP Woodlands Ave 5
1.439738727,103.8025081,47591,24571.27036,46824.534,Bef Admiralty Stn/Blk 680 Woodlands Ave 6
1.439926422,103.8026315,47599,24585.00111,46845.28822,Blk 683A Woodlands Ave 6
1.4421188,103.8030491,47601,24631.47927,47087.70979,Blk 793 Woodlands Ave 7
1.441849418,103.8030947,47609,24636.54966,47057.92275,Opp Blk 793 Woodlands Ave 7
1.443887062,103.8062228,47611,24984.66784,47283.23083,Woodsvale Condo Woodlands Ave 7
1.444306976,103.8071378,47619,25086.49367,47329.6616,Opp Woodsvale Condo Woodlands Ave 7
1.446892181,103.8098277,47621,25385.83557,47615.51742,Aft Gambas Ave Woodlands Ave 7
1.446678082,103.8098574,47629,25389.13689,47591.84336,Seagate Woodlands Ave 7
1.429060508,103.7750015,47639,21510.17589,45643.84942,Blk 418 Woodlands Ave 1
1.439231434,103.8037286,47641,24707.09159,46768.43825,Blk 681A Woodlands Dr 62
1.439094532,103.803676,47649,24701.23696,46753.30042,Opp Blk 681B Woodlands Dr 62
1.441697109,103.8052552,47651,24876.97784,47041.07814,Blk 684B Woodlands Dr 73
1.441463499,103.8054591,47659,24899.67088,47015.24642,Blk 685A Woodlands Dr 73
1.444451891,103.8027544,47661,24598.68257,47345.69171,Blk 788E Woodlands Cres
1.446343174,103.8036513,47671,24698.50159,47554.81899,Opp Admiralty Sec Sch Woodlands Cres
1.444578456,103.8044862,47681,24791.4119,47359.68415,Woodsvale Condo Woodlands Cres
1.481089166,103.7550922,47701,19294.77024,51396.98915,Jb Sentral Jln Tun Abdul Razak
1.462601735,103.7652086,47711,20420.48761,49352.70271,JB Sentral Bus Ter Jln Jim Quee
1.46417401,103.8129835,47801,25737.04108,49526.45221,Sunshine Bakery Admiralty Rd West
1.463791838,103.8135875,47809,25804.25817,49484.193,Opp Sunshine Bakery Admiralty Rd West
1.462376923,103.8089871,47811,25292.30612,49327.7437,W`Lands Sunny Food Admiralty Rd West
1.462558013,103.8100509,47819,25410.69163,49347.76658,Opp W`Lands Sunny Food Admiralty Rd West
1.460777177,103.8058293,47821,24940.89263,49150.85587,Opp Sumitomo Bakelite S`pore Admiralty Rd West
1.460546319,103.8061739,47829,24979.24208,49125.3283,Sumitomo Bakelite S`pore Admiralty Rd West
1.410536057,103.774494,48011,21453.65027,43595.50943,Opp Mandai Camp 2 Mandai Rd
1.410478903,103.7754724,48019,21562.5305,43589.18693,Mandai Camp 2 Mandai Rd
1.410919357,103.7794566,48021,22005.92197,43637.87948,Aft Mandai Lake Rd Mandai Rd
1.410565092,103.7796855,48029,22031.39369,43598.70601,Bef Mandai Lake Rd Mandai Rd
1.41109191,103.7831698,48031,22419.14744,43656.95028,LP 162 Mandai Rd
1.410756066,103.7832092,48039,22423.52481,43619.81423,LP 159 Mandai Rd
1.412683175,103.7889211,48041,23059.1849,43832.8914,Aft Jln Ulu Sembawang Mandai Rd
1.412391856,103.7893038,48049,23101.77944,43800.67799,Bef Jln Ulu Sembawang Mandai Rd
1.415293819,103.797375,48051,23999.98616,44121.54694,Mandai Agrotech Pk Mandai Rd
1.415021092,103.7976321,48059,24028.60771,44091.38972,Opp Mandai Agrotech Pk Mandai Rd
1.415831547,103.8038515,48061,24720.73647,44180.99609,Bef Mandai Ave Mandai Rd
1.416011561,103.8020347,48069,24518.55517,44200.90372,Aft Mandai Ave Mandai Rd
1.411763315,103.8057861,48071,24936.02342,43731.1488,Mandai Crematorium Mandai Rd
1.413148853,103.8052945,48079,24881.31137,43884.35532,Opp Mandai Crematorium Mandai Rd
1.405421375,103.8089254,48081,25285.37932,43029.88523,Opp Upp Seletar Reservoir Mandai Rd
1.405609912,103.8079534,48089,25177.20492,43050.73385,Upp Seletar Reservoir Mandai Rd
1.402747778,103.8123803,48091,25669.85282,42734.24859,SCDF Nee Soon Camp Mandai Rd
1.402927621,103.8120012,48099,25627.66232,42754.13507,Opp SCDF Nee Soon Camp Mandai Rd
1.402410386,103.8143997,48101,25894.59063,42696.93958,Aft Meng Suan Rd Mandai Rd
1.402205358,103.8140149,48109,25851.76534,42674.26895,Opp Meng Suan Rd Mandai Rd
1.40935622,103.7797634,48111,22040.05529,43465.03475,Aft Mandai Rd Mandai Lake Rd
1.409618517,103.7792909,48119,21987.47491,43494.03948,Bef Mandai Rd Mandai Lake Rd
1.407588967,103.7830149,48121,22401.90323,43269.61275,Bef S`pore Zoo Mandai Lake Rd
1.407419171,103.7830777,48129,22408.88853,43250.83746,Aft S`pore Zoo Mandai Lake Rd
1.404623883,103.7893569,48131,23107.67349,42941.73436,S`pore Zoo Mandai Lake Rd
1.415570856,103.8094963,48141,25348.91594,44152.163,Opp Mandai Crematorium & Columbarium Mandai Ave
1.415210805,103.809079,48149,25302.48403,44112.35079,Mandai Crematorium & Columbarium Mandai Ave
1.410518032,103.7522825,49011,18981.8191,43593.59057,Opp Kim Hock Corp Pte Ltd Sg Kadut St 1
1.410543055,103.7524472,49019,19000.14409,43596.3569,Kim Hock Corp Pte Ltd Sg Kadut St 1
1.41337475,103.7517702,49021,18924.81265,43909.47436,Whye Wah Devt & Constrn Sg Kadut St 1
1.413591282,103.7518955,49029,18938.76161,43933.41695,Sit Ley Timber Sg Kadut St 1
1.416316047,103.7512437,49031,18866.24061,44234.71051,Opp Crown Alliance Industries Sg Kadut St 1
1.416653866,103.7513664,49039,18879.88994,44272.06437,Asia Rattan Trading Co Sg Kadut St 1
1.419266296,103.7507174,49041,18807.68294,44560.93667,DHdeco Pte Ltd Sg Kadut St 1
1.420040468,103.7507463,49049,18810.89783,44646.54061,Sim Hup Co Sg Kadut St 1
1.422766963,103.7501017,49051,18739.17362,44948.02558,Aft Sg Kadut Eating Hse Sg Kadut St 1
1.423181992,103.7501925,49059,18749.28304,44993.9171,Aft LCS Optiroc Pte Ltd Sg Kadut St 1
1.426126044,103.7489449,49061,18610.45125,45319.46088,Poh Cheong Concrete Products Sg Kadut St 1
1.426439925,103.7488734,49069,18602.49487,45354.16867,Tropical Furniture Ltd Sg Kadut St 1
1.429209369,103.7470742,49071,18402.27834,45660.4076,Opp Wason Wood Ind Sg Kadut Dr
1.429368403,103.7472176,49079,18418.24643,45677.99215,Wason Wood Ind Sg Kadut Dr
1.433925697,103.7484696,49081,18557.59436,46181.91022,Aft Kranji Cres Sg Kadut Dr
1.433878889,103.7486019,49089,18572.3172,46176.73385,Bef Kranji Cres Sg Kadut Dr
1.427538889,103.7564103,49091,19441.24398,45475.65725,Opp Kranji Wtr Reclam Plt Kranji Rd
1.430192651,103.7558463,49101,19378.49576,45769.09931,Opp Ordinance Supply Base Kranji Rd
1.428851545,103.7562262,49109,19420.76084,45620.80493,Kranji Wtr Reclam Plt Kranji Rd
1.432459722,103.7554333,49111,19332.54285,46019.78236,Aft Jln Lam Huat Kranji Rd
1.432187271,103.7556844,49119,19360.47686,45989.65509,Blk 2 Kranji Rd
1.435287378,103.7549427,49121,19277.95493,46332.45248,Aft SMRT Buses Kranji Depot Kranji Rd
1.434875119,103.7552111,49129,19307.82371,46286.86585,Lip Guan Ind Kranji Rd
1.408121819,103.7536119,49131,19129.75523,43328.62412,Tan Chiang Bros Marble Sg Kadut Ave
1.407971953,103.7535209,49139,19119.6203,43312.05302,Bef Sg Kadut Way Sg Kadut Ave
1.438306578,103.7436539,49141,18021.69675,46666.34705,Ctrl Granite Ind Kranji Way
1.438383411,103.7431506,49149,17965.68586,46674.84501,Bef Fishing Ground A Kranji Way
1.4366675,103.7468403,49151,18376.28188,46485.09212,Daiya Engrg Kranji Way
1.437024284,103.745815,49159,18262.18449,46524.54793,Econ Group Kranji Way
1.435632665,103.7485507,49169,18566.6169,46370.65798,Tong Seng Concrete Ltd Kranji Way
1.43471927,103.7508663,49171,18824.31123,46269.64989,Opp Shingda Constrn Kranji Way
1.434679676,103.7505332,49179,18787.24558,46265.27307,Aft Kranji Cres Kranji Way
1.436898167,103.7540664,49181,19180.44024,46510.56895,Dapolite Ind Kranji Loop
1.436469771,103.7537345,49189,19143.50837,46463.20031,Aft Kranji Rd Kranji Loop
1.438367428,103.7357845,49199,17145.94598,46673.11138,Kranji Reservoir Pk B Kranji Way
1.445136675,103.7298381,49209,16484.24215,47421.65117,Sg Buloh Wetland Reserve Neo Tiew Cres
1.438687412,103.735096,49211,17069.32776,46708.49701,PUB Quarter Kranji Way
1.438537582,103.735623,49219,17127.97837,46691.92705,Opp PUB Quarter Kranji Way
1.440307778,103.7321017,49229,16736.11515,46887.68377,Long Kuan Hung Crocodile Farm Neo Tiew Cres
1.440578932,103.7279275,49239,16271.59156,46917.6877,Opp Nyee Phoe Group Neo Tiew Cres
1.437055207,103.7254678,49249,15997.84563,46528.06407,Aft Neo Tiew Rd Neo Tiew Cres
1.31182,103.8471978,50011,29544.62314,32679.91255,Opp Parish Of Christ Ch Kg Java Rd
1.31194891,103.8476386,50019,29593.6781,32694.16707,Parish Of Christ Ch Keng Lee Rd
1.317353354,103.844217,50021,29212.88918,33291.76081,United Sq/Bef Novena Stn Thomson Rd
1.316479416,103.8448428,50029,29282.53624,33195.12552,Opp United Sq Thomson Rd
1.321273073,103.8417717,50031,28940.75122,33725.18211,Opp Novena Ch Thomson Rd
1.321099684,103.842243,50037,28993.20511,33706.00981,Novena Stn Exit B Thomson Rd
1.31962671,103.8434386,50038,29126.26161,33543.13644,Novena Stn Thomson Rd
1.323623333,103.8416155,50041,28923.3594,33985.06178,Novena Lodge Thomson Rd
1.323541087,103.8418933,50049,28954.27715,33975.96746,Opp Novena Lodge Thomson Rd
1.325612833,103.8418615,50051,28950.73933,34205.0506,Thomson Med Ctr Thomson Rd
1.324894534,103.8421174,50059,28979.22508,34125.62483,Opp Thomson Med Ctr Thomson Rd
1.317435,103.8414379,50061,28903.60125,33300.78761,Opp Hotel Royal Newton Rd
1.317021631,103.8416478,50069,28926.9572,33255.07942,Hotel Royal Newton Rd
1.31572307,103.847075,50071,29530.96217,33111.49386,Bef Carlisle Rd Norfolk Rd
1.315839417,103.8469337,50079,29515.23422,33124.35883,Opp Carlisle Rd Norfolk Rd
1.316631636,103.8502485,50081,29884.13733,33211.96061,Pek Kio Mkt Owen Rd
1.316654934,103.8504472,50089,29906.25445,33214.537,Blk 51/Opp Pek Kio Mkt Owen Rd
1.31875833,103.846555,50111,29473.07926,33447.11709,Revival Ctr Ch Moulmein Rd
1.318295032,103.8458185,50119,29391.11943,33395.88751,St. Joseph Instn Jnr Moulmein Rd
1.319303042,103.8493392,50121,29782.9413,33507.35029,Natl Skin Ctr Moulmein Rd
1.318988088,103.8492903,50129,29777.49426,33472.52431,Opp Tan Tock Seng Hosp Moulmein Rd
1.324560661,103.8532662,50159,30219.97403,34088.71403,Bef Kim Keat Lane Kim Keat Rd
1.326657006,103.8436601,50161,29150.90601,34320.51063,Bef Jln Dusun Balestier Rd
1.326474012,103.8442081,50169,29211.89576,34300.27628,Aft Irrawaddy Rd Balestier Rd
1.326633889,103.84641,50171,29456.94231,34317.95588,Zhongshan Mall Balestier Rd
1.326404021,103.8464203,50179,29458.09187,34292.5383,Opp Zhongshan Mall Balestier Rd
1.326062296,103.8484919,50189,29688.63784,34254.75339,Opp Public Mansion Balestier Rd
1.326045,103.8490239,50191,29747.84204,34252.84126,Bef Balestier Plaza Balestier Rd
1.324968248,103.8505089,50199,29913.11273,34133.78059,Opp Shaw Plaza Balestier Rd
1.324904722,103.8509656,50201,29963.93084,34126.75661,Shaw Plaza Balestier Rd
1.323927828,103.8515818,50209,30032.51472,34018.73723,Aft Pegu Rd Balestier Rd
1.323069687,103.8525671,50211,30142.16274,33923.84916,Opp Balestier Pt Balestier Rd
1.321438059,103.8530378,50221,30194.54963,33743.43247,Bef Blk 104 Balestier Rd
1.320957647,103.8528349,50229,30171.97295,33690.31087,Opp Blk 104 Balestier Rd
1.318724722,103.8549258,50231,30404.67576,33443.40738,Northlight Sch Balestier Rd
1.318318362,103.8550917,50239,30423.1381,33398.47428,S`pore Indian Assn Balestier Rd
1.317248028,103.8572755,50241,30666.16669,33280.12448,Opp S`pore Khalsa Assn Balestier Rd
1.317282397,103.8567139,50249,30603.66934,33283.92429,S`pore Khalsa Assn Balestier Rd
1.312405,103.854865,50251,30397.91166,32744.60488,Farrer Pk Stn Exit A Rangoon Rd
1.312363889,103.8550789,50259,30421.71551,32740.05925,Opp Farrer Pk Stn Rangoon Rd
1.316088272,103.8532233,50261,30215.2055,33151.88066,Kentish Lodge Rangoon Rd
1.31251,103.8526781,50279,30154.52538,32756.21327,Farrer Pk Stn Exit D Gloucester Rd
1.31587261,103.8517857,50301,30055.20755,33128.03271,Kentish Green Kent Rd
1.313684504,103.8508308,50321,29948.94184,32886.08238,Aft Gloucester Rd Dorset Rd
1.318629193,103.8572788,50331,30666.54071,33432.84663,Blk 122 Mcnair Rd
1.319304818,103.8595769,50349,30922.29832,33507.55637,Blk 107 Towner Rd
1.312160154,103.8485777,50351,29698.19937,32717.52597,Farrer Pk Tennis Ctr Dorset Rd
1.32337986,103.8562615,50991,30553.31248,33958.15001,Blk 82 Whampoa Dr
1.32770448,103.8409547,51011,28849.82482,34436.33381,Opp Tan Tong Meng Twr Thomson Rd
1.32894249,103.8406651,51019,28817.5908,34573.22649,Thomson Flyover Thomson Rd
1.330325,103.8392589,51021,28661.09524,34726.09697,Old Police Academy Thomson Rd
1.330254968,103.8397134,51029,28711.67746,34718.35336,Opp Old Police Academy Thomson Rd
1.331629064,103.8385999,51031,28587.75851,34870.29356,S`pore Polo Club Thomson Rd
1.331658287,103.8388887,51039,28619.8924,34873.52496,Opp S`pore Polo Club Thomson Rd
1.333435587,103.8379173,51041,28511.78527,35070.04945,Opp SLF Cplx Thomson Rd
1.333821315,103.8379581,51049,28516.33155,35112.70126,SLF Cplx Thomson Rd
1.336329733,103.837019,51051,28411.81877,35390.06906,Aft Andrew Rd Thomson Rd
1.337049715,103.8374102,51059,28455.34912,35469.68114,Aft Toa Payoh Rise Thomson Rd
1.341257853,103.8366044,51069,28365.67152,35934.99528,Mt Alvernia Hosp Thomson Rd
1.34219257,103.8359658,51071,28294.6031,36038.35146,Macritchie Reservoir Thomson Rd
1.341782899,103.8361539,51079,28315.5431,35993.05213,Opp Macritchie Reservoir Thomson Rd
1.340554969,103.8388881,51081,28619.83155,35857.27441,Opp Marymount Convent Sch Marymount Rd
1.341549697,103.8396258,51089,28701.92765,35967.26664,Bef Marymount Convent Sch Marymount Rd
1.326480609,103.8340187,51091,28077.91717,34301.00309,Opp Catholic JC PIE
1.325881667,103.8345342,51099,28135.28812,34234.77523,Catholic JC Whitley Rd
1.327536375,103.8372482,51101,28437.32421,34417.74471,Old Police Academy PIE
1.327092778,103.8397081,51109,28711.08381,34368.69456,Opp Old Police Academy Whitley Rd
1.340648333,103.8327133,51111,27932.64265,35867.59748,Opp Andrew Rd Lornie Rd
1.340143056,103.8325758,51119,27917.34036,35811.72654,Bef Andrew Rd Lornie Rd
1.344092618,103.8393477,51131,28670.97819,36248.44974,Opp Braddell View Braddell Rd
1.344366884,103.8403227,51139,28779.47641,36278.77699,Braddell View Braddell Rd
1.332052092,103.8469152,52008,29513.16405,34917.07331,Toa Payoh Int Lor 6 Toa Payoh
1.332020834,103.8469276,52009,29514.54658,34913.61697,Toa Payoh Int Lor 6 Toa Payoh
1.345041273,103.842634,52011,29036.70609,36353.3483,Bef Bishan Rd Braddell Rd
1.344033333,103.8436817,52019,29153.29843,36241.8959,Aft Bishan Rd Braddell Rd
1.344313138,103.8476609,52021,29596.14132,36272.8375,Opp Blk 1004 Braddell Rd
1.343599183,103.8473654,52029,29563.25563,36193.89182,Blk 1004 Braddell Rd
1.34404853,103.8502616,52031,29885.5682,36243.58037,Opp Blk 998 Braddell Rd
1.343338177,103.8513031,52039,30001.48123,36165.03405,Aft Muhajirin Mque Braddell Rd
1.327211518,103.8597876,52049,30945.73512,34381.83902,Blk 19 Jln Tenteram
1.343388207,103.8546926,52051,30378.69252,36170.56912,Blk 147 Braddell Rd
1.343097459,103.8562259,52059,30549.3308,36138.42122,Blk 219 Braddell Rd
1.343543155,103.8586864,52061,30823.16669,36187.70677,BCA Academy Braddell Rd
1.343127244,103.8584805,52069,30800.24272,36141.71713,Comfortdelgro Corp Ltd Braddell Rd
1.329914169,103.8438184,52071,29168.52557,34680.67111,Trellis Twrs Jln Toa Payoh
1.329314772,103.8438289,52079,29169.68606,34614.39278,Opp Trellis Twrs Jln Toa Payoh
1.330813893,103.8608408,52081,31062.93858,34780.17252,Aft Blk 195 Jln Toa Payoh
1.329916903,103.8602737,52089,30999.82628,34680.98722,Opp Blk 195 Jln Toa Payoh
1.326523285,103.8548891,52099,30400.57476,34305.73243,Opp NKF Kim Keat Rd
1.326976667,103.8581711,52109,30765.83431,34355.86856,Bet Blks 33/34 Jln Bahagia
1.327826759,103.8581076,52119,30758.76752,34449.8673,Opp Blk 65 Jln Tenteram
1.325446667,103.8593811,52129,30900.4968,34186.69037,Blk 29 Jln Bahagia
1.332265,103.8441175,52131,29201.8076,34940.61406,Blk 163 Lor 1 Toa Payoh
1.332718333,103.8440442,52139,29193.64618,34990.74126,Oleander Twrs Lor 1 Toa Payoh
1.336216681,103.8432491,52141,29105.15912,35377.57033,Philips S`pore Lor 1 Toa Payoh
1.336404989,103.843574,52149,29141.31936,35398.39263,Opp Philips S`pore Lor 1 Toa Payoh
1.338340014,103.8436571,52151,29150.56951,35612.35779,Blk 131 Lor 1 Toa Payoh
1.338108035,103.8438564,52159,29172.7451,35586.70679,Blk 128 Lor 1 Toa Payoh
1.340938301,103.8454065,52161,29345.24998,35899.66402,Braddell Stn/Blk 111 Lor 1 Toa Payoh
1.340131833,103.8446598,52169,29262.15374,35810.48851,Blk 117 Lor 1 Toa Payoh
1.340949885,103.8477798,52171,29609.37911,35900.94634,Braddell Stn/Blk 107 Lor 1 Toa Payoh
1.340690181,103.8480349,52179,29637.76239,35872.22968,Braddell Stn/Blk 106 Lor 1 Toa Payoh
